   27.62,    23.69,   -86.27
  -32.82,    21.95,   -82.19
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -70.49,   -49.52,    78.23
  -24.62,    -9.39,    24.56
  -65.78,     5.22,    70.60
   22.98,   -24.32,    54.61
   12.61,   -59.21,     8.01
  -17.52,     4.44,     3.44
   -5.10,   -23.87,   -78.34
   15.45,    10.83,   -40.26
   27.84,     9.30,   -98.85
   13.46,    -0.48,   -56.92
   32.11,    25.16,   -86.04
  -28.38,    23.29,   -82.80
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -60.03,   -12.02,   149.69
  -14.16,    28.11,    96.02
  -55.32,    42.72,   142.05
   33.44,    13.18,   126.07
   23.07,   -21.71,    79.47
   -7.06,    41.95,    74.89
   -9.07,   -24.89,   -79.45
   11.09,    10.14,   -41.47
   23.60,     8.51,  -100.02
    9.24,    -1.25,   -58.09
   27.70,    24.45,   -87.26
  -32.77,    22.05,   -84.12
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -62.84,   -58.22,    79.72
  -16.98,   -18.10,    26.05
  -58.14,    -3.49,    72.09
   30.63,   -33.03,    56.10
   20.25,   -67.92,     9.50
   -9.87,    -4.26,     4.93
   -9.81,   -26.78,   -80.17
   11.22,     8.43,   -42.83
   22.75,     6.21,  -101.57
    9.02,    -3.09,   -59.32
   27.17,    22.23,   -89.02
  -33.25,    20.29,   -84.87
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -77.20,   -65.61,   108.19
  -31.34,   -25.49,    54.52
  -72.50,   -10.88,   100.56
   16.27,   -40.42,    84.57
    5.89,   -75.31,    37.97
  -24.23,   -11.65,    33.40
   -4.55,   -26.65,   -77.63
   15.89,     8.37,   -39.79
   27.54,     7.09,   -98.53
   13.88,    -2.96,   -56.43
   31.71,    23.01,   -85.76
  -28.69,    20.12,   -81.75
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -45.07,   -45.99,   152.82
    0.79,    -5.87,    99.16
  -40.37,     8.74,   145.19
   48.40,   -20.79,   129.20
   38.03,   -55.69,    82.61
    7.90,     7.97,    78.03
  -11.31,   -27.26,   -78.85
    9.11,     8.17,   -41.38
   20.86,     6.21,  -100.08
    7.12,    -3.35,   -57.89
   25.02,    22.26,   -87.49
  -35.39,    19.49,   -83.54
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
