    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -41.69,   -14.20,   153.13
    4.67,    25.26,    98.99
  -37.40,    39.89,   145.43
   52.09,    10.98,   129.46
   41.46,   -24.86,    83.16
   11.21,    39.04,    78.04
  -10.89,   -28.31,   -81.80
   11.34,     6.79,   -44.74
   22.97,     4.62,  -103.27
    8.64,    -5.08,   -60.58
   27.33,    20.10,   -90.88
  -33.20,    19.25,   -85.94
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -24.83,   -39.26,   178.47
   20.94,     0.92,   124.01
  -19.46,    15.36,   170.49
   69.36,   -14.28,   154.53
   58.19,   -49.09,   107.81
   28.24,    14.44,   103.28
   -2.29,   -30.65,   -81.90
   19.14,     3.63,   -45.21
   30.48,     2.11,  -103.29
   16.81,    -6.99,   -61.79
   35.33,    17.60,   -91.07
  -25.19,    16.75,   -87.10
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -71.25,   -41.15,   119.56
  -25.35,    -0.86,    66.06
  -67.03,    13.77,   111.63
   21.67,   -16.50,    95.44
   11.87,   -51.27,    49.47
  -18.34,    13.09,    44.09
   -6.84,   -32.42,   -79.87
   15.23,     2.61,   -43.19
   26.10,     0.04,  -102.18
   12.54,    -8.95,   -59.60
   30.55,    16.55,   -89.63
  -30.03,    15.80,   -84.24
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -44.29,   -44.39,   153.89
    1.85,    -5.00,   100.75
  -39.25,     9.81,   146.32
   49.35,   -19.71,   130.23
   39.14,   -54.12,    83.72
    8.80,     9.67,    79.69
  -11.30,   -28.62,   -82.58
   10.30,     5.22,   -44.74
   21.90,     2.86,  -104.04
    7.74,    -5.88,   -61.61
   25.95,    18.63,   -91.15
  -33.90,    18.74,   -86.92
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -59.95,   -21.57,   164.75
  -14.08,    18.61,   111.00
  -55.09,    34.00,   156.90
   33.72,     4.04,   141.00
   22.87,   -30.59,    94.48
   -7.63,    32.53,    90.01
   -6.00,   -29.72,   -81.19
   14.71,     5.21,   -43.61
   26.80,     3.30,  -103.04
   12.56,    -6.24,   -60.22
   31.26,    18.89,   -90.01
  -29.24,    17.61,   -86.42
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -86.68,   -56.60,   102.14
  -40.37,   -16.02,    48.55
  -82.22,    -1.46,    94.90
    7.28,   -31.03,    79.13
   -3.82,   -65.80,    32.75
  -33.04,    -2.19,    27.43
   -1.95,   -30.92,   -81.03
   19.88,     3.91,   -43.55
   31.63,     2.12,  -102.72
   17.74,    -7.26,   -60.06
   36.46,    17.09,   -89.39
  -24.23,    17.16,   -85.65
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -25.55,   -16.77,   150.89
   20.47,    23.69,    97.22
  -21.17,    38.21,   143.80
   67.83,     8.70,   127.78
   57.90,   -26.24,    80.53
   27.73,    36.94,    75.96
   -3.22,   -30.33,   -80.08
   18.26,     5.31,   -42.52
   29.53,     2.11,  -101.83
   16.39,    -6.31,   -59.19
   34.83,    18.21,   -89.74
  -26.21,    17.71,   -85.06
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -40.80,   -47.29,   173.66
    5.12,    -8.06,   120.45
  -36.15,     7.49,   165.92
   53.13,   -22.99,   150.56
   42.45,   -57.21,   103.29
   12.54,     5.87,    98.93
   -7.90,   -30.89,   -83.07
   13.73,     3.11,   -45.33
   25.08,     1.52,  -103.82
   10.95,    -7.55,   -62.14
   30.45,    17.21,   -91.15
  -30.74,    17.08,   -87.39
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -59.84,   -47.09,   140.15
  -14.02,    -7.33,    86.70
  -54.96,     8.20,   131.90
   33.69,   -21.77,   116.82
   22.76,   -56.66,    69.81
   -7.13,     6.67,    64.70
  -11.53,   -29.73,   -83.47
   11.03,     4.75,   -46.18
   21.76,     2.22,  -104.71
    7.88,    -6.50,   -62.02
   26.78,    18.91,   -92.30
  -33.31,    18.13,   -88.20
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -29.36,   -31.99,   179.08
   17.12,     8.36,   124.73
  -24.01,    23.02,   170.76
   64.65,    -6.40,   154.94
   54.16,   -40.98,   108.40
   23.76,    22.34,   104.20
   -8.15,   -32.24,   -81.25
   14.07,     2.55,   -43.71
   25.19,    -0.08,  -101.94
   11.90,    -8.34,   -60.65
   30.53,    16.70,   -89.35
  -30.55,    16.47,   -85.41
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -13.84,   -27.93,   127.60
   32.10,    11.81,    73.44
   -9.26,    26.98,   119.00
   79.28,    -2.14,   103.78
   69.46,   -37.63,    57.37
   38.56,    26.40,    52.04
   -8.99,   -29.81,   -82.35
   11.60,     5.03,   -45.01
   24.05,     2.32,  -104.45
    9.54,    -6.19,   -61.81
   27.75,    19.12,   -91.24
  -31.83,    18.05,   -87.35
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -39.83,   -30.22,   189.88
    6.40,     9.80,   135.86
  -34.85,    24.62,   181.99
   54.26,    -4.70,   165.51
   43.30,   -39.57,   118.83
   13.16,    23.70,   114.25
   -6.24,   -30.56,   -81.70
   15.88,     4.30,   -44.20
   27.41,     2.14,  -103.32
   12.77,    -6.99,   -61.40
   31.68,    18.01,   -90.98
  -28.57,    17.21,   -86.39
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -25.29,   -14.11,   139.21
   20.85,    26.52,    85.52
  -20.76,    41.01,   131.44
   67.82,    11.31,   116.16
   57.35,   -23.14,    69.08
   27.75,    40.42,    64.34
   -4.11,   -29.09,   -82.13
   17.68,     5.75,   -45.11
   28.31,     3.47,  -103.71
   14.85,    -5.26,   -62.17
   33.84,    19.56,   -91.85
  -27.41,    18.81,   -87.45
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -23.66,   -43.03,   101.46
   22.41,    -2.65,    48.22
  -18.63,    12.28,    94.68
   70.24,   -18.21,    78.65
   59.66,   -52.84,    31.78
   29.62,    11.23,    27.58
  -10.25,   -29.09,   -80.32
   11.46,     5.72,   -43.37
   23.22,     3.74,  -102.17
    8.73,    -5.86,   -59.47
   27.13,    19.45,   -89.07
  -32.70,    18.04,   -84.79
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
