   14.41,     4.51,   -44.52
   27.60,     1.57,  -103.24
   13.51,    -7.31,   -61.21
   31.93,    17.71,   -90.47
  -28.89,    14.47,   -87.48
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -70.78,   -22.51,   101.76
  -25.00,    18.29,    48.21
  -66.05,    32.70,    93.99
   23.08,     2.71,    77.99
   12.12,   -32.06,    31.84
  -17.21,    32.24,    27.63
   -2.18,   -31.25,   -81.94
   17.20,     5.53,   -45.16
   31.13,     1.48,  -103.09
   15.23,    -6.43,   -61.27
   34.89,    17.60,   -91.19
  -25.46,    15.92,   -89.38
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -20.52,   -16.42,   107.98
   24.93,    24.47,    53.87
  -16.55,    38.23,    99.71
   72.52,     9.10,    84.08
   62.25,   -25.64,    37.27
   31.90,    38.34,    33.37
   -4.80,   -29.97,   -81.73
   15.59,     6.22,   -45.63
   29.13,     1.92,  -103.38
   13.32,    -5.87,   -61.62
   33.18,    18.25,   -91.54
  -28.06,    16.10,   -89.13
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -29.45,   -35.87,   173.28
   15.67,     4.99,   119.41
  -25.10,    19.49,   165.58
   63.36,    -9.95,   149.15
   53.52,   -44.72,   103.00
   23.11,    18.05,    98.68
   -3.94,   -31.78,   -80.32
   15.69,     4.17,   -43.16
   29.06,     1.19,  -101.35
   14.65,    -7.65,   -59.40
   32.85,    17.18,   -89.50
  -27.68,    15.48,   -86.59
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
